"SRC_SYSTEM","SCENARIO","BUSINESS_DT","DT","PLANT_PRODUCT_ID","BP","PLAN","PPR","FORECAST","FACT"
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_7],339.47800,409.15000,409.15000,,468.86400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_7],339.47800,409.15000,409.15000,,468.69100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_7],339.47800,409.15000,409.15000,443.78200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_7],339.47700,409.15000,409.17000,443.78200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_7],339.47800,409.15000,409.17000,443.78200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_7],339.47800,409.15000,409.17000,443.78200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_7],339.47700,409.15000,409.16900,443.78200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_15_1-_01-P],340.57000,409.67200,409.67400,,404.47200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_15_1-_01-P],335.15100,403.15300,403.15500,,415.30300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_15_1-_01-P],342.05600,411.45700,411.45900,,431.77200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_15_1-_01-P],335.35800,403.40200,403.40400,,417.44500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_15_1-_01-P],334.11600,401.90800,401.91700,,424.93500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_15_1-_01-P],337.56800,406.06000,406.06900,,431.92600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_15_1-_01-P],338.94800,407.72100,407.73000,,460.31000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_15_1-_01-P],335.15100,403.15300,403.16200,,420.06000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_15_1-_01-P],335.15200,403.15300,403.16300,,434.01000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_15_1-_01-P],335.49600,403.56900,403.57800,,438.93500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_15_1-_01-P],334.32300,402.15700,402.16600,,439.77900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_15_1-_01-P],334.70400,402.61400,402.62300,,432.90100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_15_1-_01-P],335.84200,403.98400,403.99300,,425.69700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_15_1-_01-P],333.08000,400.66200,400.65300,,419.72500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_15_1-_01-P],334.80700,402.73800,402.72800,,430.52700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_15_1-_01-P],334.11600,401.90800,401.89700,,437.16600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_15_1-_01-P],333.77100,401.49300,401.48300,,432.79100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_15_1-_01-P],336.87800,405.22900,405.21900,,440.96100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_15_1-_01-P],337.49800,405.97700,405.96700,,442.71500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_15_1-_01-P],337.67100,406.18400,406.17500,,441.39600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_15_1-_01-P],336.87800,405.22900,405.21900,,444.62500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_15_1-_01-P],336.08300,404.27400,404.26500,,442.79600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_15_1-_01-P],331.97600,399.33400,399.32300,,445.66800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_15_1-_01-P],337.56800,406.06000,406.05000,,456.55700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_15_1-_01-P],336.53200,404.81400,404.80300,,446.81000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_15_1-_01-P],334.63400,402.53100,402.52100,,445.06800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_15_1-_01-P],340.57100,409.67200,409.66100,444.01500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_15_1-_01-P],340.57000,409.67200,409.68200,444.01500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_15_1-_01-P],340.57000,409.67200,409.68100,444.01500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_15_1-_01-P],340.57100,409.67200,409.68200,444.01500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_15_1-_01-P],340.56900,409.67200,409.68100,444.01500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_15_1-_01-V],55.44000,66.68800,66.68900,,65.84200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_15_1-_01-V],54.24900,65.25600,65.25600,,67.22300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_15_1-_01-V],54.05700,65.02500,65.02600,,68.23600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_15_1-_01-V],52.84800,63.57000,63.57100,,65.78300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_15_1-_01-V],53.13700,63.91800,63.91900,,67.58000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_15_1-_01-V],52.19800,62.78900,62.79000,,66.78900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_15_1-_01-V],53.58300,64.45500,64.45600,,72.76800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_15_1-_01-V],52.54700,63.20900,63.21100,,65.86000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_15_1-_01-V],51.71200,62.20400,62.20600,,66.96500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_15_1-_01-V],53.59300,64.46800,64.46900,,70.11700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_15_1-_01-V],51.43600,61.87200,61.87400,,67.66000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_15_1-_01-V],51.76700,62.27100,62.27200,,66.95500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_15_1-_01-V],54.14500,65.13100,65.13200,,68.63200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_15_1-_01-V],52.38800,63.01700,63.01500,,66.01500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_15_1-_01-V],53.66000,64.54700,64.54500,,69.00100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_15_1-_01-V],52.92300,63.66000,63.65900,,69.24500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_15_1-_01-V],53.16700,63.95500,63.95300,,68.94100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_15_1-_01-V],53.61200,64.49000,64.48800,,70.17600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_15_1-_01-V],52.66500,63.35000,63.34900,,69.08300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_15_1-_01-V],52.17800,62.76500,62.76300,,68.20600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_15_1-_01-V],50.63200,60.90500,60.90300,,66.82600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_15_1-_01-V],51.78800,62.29600,62.29400,,68.23200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_15_1-_01-V],49.56200,59.61800,59.61600,,66.53500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_15_1-_01-V],51.32100,61.73400,61.73200,,69.41100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_15_1-_01-V],52.30900,62.92300,62.92100,,69.45100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_15_1-_01-V],51.95700,62.49900,62.49800,,69.10400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_15_1-_01-V],55.44000,66.68800,66.68700,72.27900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_15_1-_01-V],55.44000,66.68800,66.69000,72.27900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_15_1-_01-V],55.44000,66.68800,66.69000,72.27900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_15_1-_01-V],55.44000,66.68800,66.69000,72.27900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_15_1-_01-V],55.44000,66.68800,66.69000,72.27900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_16_1],2820.00000,2739.79300,2101.30700,,2693.40400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_16_1],2820.00000,2739.79300,2101.30600,,2685.77000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_16_1],2820.00000,2739.79300,2101.30700,,2679.92400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_16_1],2820.00000,2739.79300,2101.30600,,2669.13700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_16_1],2820.00000,2739.79300,2101.29700,,2705.32100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_16_1],2820.00000,2739.79300,2101.29700,,2693.74400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_16_1],2820.00000,2739.79300,2101.29700,,2519.89600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_16_1],2820.00000,2739.79300,2101.29600,,2656.87100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2707.84900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2716.38900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2727.02200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2726.71300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_16_1],2820.00000,2739.79300,2101.30300,,2713.61000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2715.43900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2688.73500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2724.78300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_16_1],2820.00000,2739.79300,2101.30400,,2756.68200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_16_1],2820.00000,2739.79300,2101.30300,,2728.03100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_16_1],2820.00000,2739.79300,2101.29400,,2708.98600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_16_1],2820.00000,2739.79300,2101.29400,,2711.46800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_16_1],2820.00000,2739.79300,2101.29400,,2646.60500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_16_1],2820.00000,2739.79300,2101.29400,,2733.47100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_16_1],2820.00000,2739.79300,2101.29400,,2756.39900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_16_1],2820.00000,2739.79300,6896.21100,,2718.40300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_16_1],2820.00000,2739.79300,6896.21100,,2716.64900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_16_1],2820.00000,2739.79300,6896.21100,,2699.60800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_16_1],2820.00000,2739.79300,6896.21000,2739.79300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_16_1],2820.00000,2739.79300,2101.30900,2739.79300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_16_1],2820.00000,2739.79300,2101.30900,2739.79300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_16_1],2820.00000,2739.79300,2101.30900,2739.79300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_16_1],2820.00000,2739.79300,2101.30900,2739.79300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_17_8-_01-M],597.68300,524.66700,526.35200,,531.22000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_17_8-_01-M],598.05200,524.99100,526.67700,,533.12300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_17_8-_01-M],612.65300,537.80900,539.53600,,549.20400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_17_8-_01-M],613.70300,538.73000,540.46000,,547.26300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_17_8-_01-M],611.00200,536.35900,538.08500,,541.98900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_17_8-_01-M],610.35400,535.79000,537.51400,,535.43200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_17_8-_01-M],577.85400,507.26100,508.89400,,513.51200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_17_8-_01-M],602.67900,529.05300,530.75600,,542.84700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_17_8-_01-M],603.72000,529.96700,531.66500,,541.89400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_17_8-_01-M],608.54100,534.19900,535.91000,,540.97900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_17_8-_01-M],609.36100,534.91900,536.63300,,540.27900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_17_8-_01-M],599.38000,526.15700,527.84300,,524.48800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_17_8-_01-M],601.72000,528.21200,529.90300,,526.78200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_17_8-_01-M],602.50100,528.89700,530.59400,,512.68400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_17_8-_01-M],599.01200,525.83500,527.52100,,508.93600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_17_8-_01-M],606.95300,532.80500,534.51500,,514.33700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_17_8-_01-M],599.99200,526.69500,528.38400,,515.72700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_17_8-_01-M],595.66100,522.89200,524.57000,,512.91000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_17_8-_01-M],597.60100,524.59600,526.28100,,521.02400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_17_8-_01-M],608.08600,533.79900,535.51400,,530.26400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_17_8-_01-M],591.91100,519.60000,521.26900,,522.63900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_17_8-_01-M],597.87000,524.83100,526.51700,,526.53600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_17_8-_01-M],568.32300,498.89400,500.49700,,499.77500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_17_8-_01-M],602.24500,528.67200,530.37400,,529.29700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_17_8-_01-M],597.06700,524.12700,525.81400,,520.48200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_17_8-_01-M],592.16400,519.82300,521.49600,,519.38300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_17_8-_01-M],597.68300,524.66700,526.35600,524.66700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_17_8-_01-M],597.68300,524.66700,526.35100,524.66700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_17_8-_01-M],597.68300,524.66700,526.35100,524.66700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_17_8-_01-M],597.68300,524.66700,526.35100,524.66700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_17_8-_01-M],597.68300,524.66700,526.35100,524.66700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.60300,,2323.90100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_17_8-_01-P],2613.75000,2294.44300,2301.81100,,2329.98300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_17_8-_01-P],2623.33200,2302.85400,2310.25100,,2351.64800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_17_8-_01-P],2624.23000,2303.64300,2311.04000,,2340.13000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_17_8-_01-P],2618.84000,2298.91100,2306.31200,,2323.04200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_17_8-_01-P],2623.03200,2302.59100,2310.00300,,2301.05200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_17_8-_01-P],2590.69400,2274.20300,2281.52500,,2302.23100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_17_8-_01-P],2617.04400,2297.33400,2304.72900,,2357.23100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_17_8-_01-P],2624.52900,2303.90600,2311.28700,,2355.75400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_17_8-_01-P],2617.04400,2297.33400,2304.69600,,2326.49000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_17_8-_01-P],2617.64200,2297.86000,2305.22100,,2320.88600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_17_8-_01-P],2609.85700,2291.02600,2298.36700,,2283.75600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_17_8-_01-P],2616.74400,2297.07100,2304.43100,,2290.85100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_17_8-_01-P],2620.93600,2300.75100,2308.13200,,2230.22700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_17_8-_01-P],2615.54700,2296.02000,2303.38500,,2222.23600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_17_8-_01-P],2604.16800,2286.03200,2293.36400,,2206.79200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_17_8-_01-P],2587.40000,2271.31200,2278.59800,,2224.01800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_17_8-_01-P],2603.86800,2285.76900,2293.10000,,2242.13300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_17_8-_01-P],2585.00400,2269.20900,2276.49700,,2253.75500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_17_8-_01-P],2597.87900,2280.51200,2287.83600,,2265.40700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_17_8-_01-P],2587.69900,2271.57500,2278.86900,,2284.86000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_17_8-_01-P],2595.48400,2278.40900,2285.72700,,2285.80700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_17_8-_01-P],2566.14000,2252.64900,2259.88300,,2256.63000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_17_8-_01-P],2593.08900,2276.30600,2283.63400,,2278.99600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_17_8-_01-P],2585.60300,2269.73500,2277.04100,,2253.94700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_17_8-_01-P],2585.30400,2269.47200,2276.77800,,2267.55100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.62000,2295.23200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.59900,2295.23200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.59800,2295.23200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.59900,2295.23200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_17_8-_01-P],2614.64800,2295.23200,2302.59800,2295.23200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_1],60630.86900,65857.24200,65522.88200,,65023.05700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_1],60630.86900,65857.24200,65522.87900,,65028.93100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_1],60630.87200,65857.24200,65522.88200,,64635.27900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_1],60630.87000,65857.24200,65522.87800,,64654.82500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_1],60630.87000,65605.24200,65270.91000,,64798.53600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_1],60630.87200,65605.24200,65270.90600,,64687.08000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_1],60630.86900,65605.24200,65270.91000,,64161.58700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_1],60630.87000,65605.24200,65270.90500,,62038.33700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_1],60630.87200,65605.24200,65270.85000,,62981.82500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_1],60630.87000,65605.24200,65270.85000,,63516.50800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_1],60630.86900,65614.24200,65270.85100,,64757.51200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_1],60630.87300,65614.24200,65270.85000,,65333.02900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_1],60630.86900,65643.24200,65270.84800,,64831.67500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_1],60630.86900,65643.24200,65270.88200,,64006.26300
